"","job_id","skill"
"23942","39833","AWS"
"23943","39833","Computer Science"
"23944","39833","Data Analytics"
"23945","39833","Data management"
"23946","39833","Data quality"
"23947","39833","DevOps"
"23948","39833","Engineering"
"23949","39833","FiveTran"
"23950","39833","GCP"
"23951","39833","Google Cloud"
"23952","39833","GraphQL"
"23953","39833","JavaScript"
"23954","39833","Machine Learning"
"23955","39833","Python"
"23956","39833","Security"
"23957","39833","SQL"
"23958","39833","Testing"
"23959","39804","BigQuery"
"23960","39804","Business Intelligence"
"23961","39804","Data governance"
"23962","39804","Data visualization"
"23963","39804","Engineering"
"23964","39804","Finance"
"23965","39804","KPIs"
"23966","39804","Mathematics"
"23967","39804","Power BI"
"23968","39804","Python"
"23969","39804","SQL"
"23970","39804","Tableau"
"23971","39807","Agile"
"23972","39807","AWS"
"23973","39807","Big Data"
"23974","39807","CI/CD"
"23975","39807","Data Analytics"
"23976","39807","Data quality"
"23977","39807","Data strategy"
"23978","39807","E-commerce"
"23979","39807","Engineering"
"23980","39807","Finance"
"23981","39807","Git"
"23982","39807","Jira"
"23983","39807","Linux"
"23984","39807","PySpark"
"23985","39807","Python"
"23986","39807","Research"
"23987","39807","Security"
"23988","39807","SQL"
"23989","39807","Testing"
"23990","39838","AWS"
"23991","39838","Azure"
"23992","39838","Computer Science"
"23993","39838","Data pipelines"
"23994","39838","Data quality"
"23995","39838","Data visualization"
"23996","39838","Data Warehousing"
"23997","39838","Engineering"
"23998","39838","ETL"
"23999","39838","GCP"
"24000","39838","Google Cloud"
"24001","39838","Hadoop"
"24002","39838","Pipelines"
"24003","39838","Power BI"
"24004","39838","Python"
"24005","39838","Spark"
"24006","39838","SQL"
"24007","39838","Tableau"
"24008","39735","Business Intelligence"
"24009","39735","Computer Science"
"24010","39735","Data analysis"
"24011","39735","Data quality"
"24012","39735","Data visualization"
"24013","39735","Economics"
"24014","39735","Excel"
"24015","39735","Finance"
"24016","39735","Machine Learning"
"24017","39735","Mathematics"
"24018","39735","Power BI"
"24019","39735","Snowflake"
"24020","39735","SQL"
"24021","39735","Statistics"
"24022","39735","Tableau"
"24023","39880","Architecture"
"24024","39880","Computer Science"
"24025","39880","Data Analytics"
"24026","39880","Data governance"
"24027","39880","Data Warehousing"
"24028","39880","Engineering"
"24029","39880","ETL"
"24030","39880","Feature engineering"
"24031","39880","Machine Learning"
"24032","39880","MLOps"
"24033","39880","Privacy"
"24034","39777","CI/CD"
"24035","39777","Clustering"
"24036","39777","Computer Science"
"24037","39777","Consulting"
"24038","39777","Data analysis"
"24039","39777","Data Mining"
"24040","39777","Data visualization"
"24041","39777","Deep Learning"
"24042","39777","Economics"
"24043","39777","GCP"
"24044","39777","Google Cloud"
"24045","39777","Machine Learning"
"24046","39777","Mathematics"
"24047","39777","Monte Carlo"
"24048","39777","PhD"
"24049","39777","Predictive modeling"
"24050","39777","Python"
"24051","39777","R"
"24052","39777","Research"
"24053","39777","Statistics"
"24054","39777","STEM"
"24055","39777","Tableau"
"24056","39777","Testing"
"24057","39777","Unstructured data"
"24058","39859","Deep Learning"
"24059","39859","Engineering"
"24060","39859","Feature engineering"
"24061","39859","Hadoop"
"24062","39859","Machine Learning"
"24063","39859","ML models"
"24064","39859","NLP"
"24065","39859","PhD"
"24066","39859","Pipelines"
"24067","39859","Privacy"
"24068","39859","Prototyping"
"24069","39859","Python"
"24070","39859","PyTorch"
"24071","39859","Research"
"24072","39859","Scikit-learn"
"24073","39859","Spark"
"24074","39859","SQL"
"24075","39859","TensorFlow"
"24076","39782","Computer Science"
"24077","39782","Data Analytics"
"24078","39782","Data visualization"
"24079","39782","Genetics"
"24080","39782","Mathematics"
"24081","39782","Python"
"24082","39782","R"
"24083","39782","Research"
"24084","39782","SQL"
"24085","39831","Big Data"
"24086","39831","Data governance"
"24087","39831","Data pipelines"
"24088","39831","Data quality"
"24089","39831","Engineering"
"24090","39831","Excel"
"24091","39831","Finance"
"24092","39831","Machine Learning"
"24093","39831","Mathematics"
"24094","39831","PhD"
"24095","39831","Physics"
"24096","39831","Pipelines"
"24097","39831","Python"
"24098","39831","Security"
"24099","39831","Snowflake"
"24100","39831","SQL"
"24101","39766","Business Intelligence"
"24102","39766","Causal inference"
"24103","39766","Data Analytics"
"24104","39766","Data pipelines"
"24105","39766","Data strategy"
"24106","39766","Data warehouse"
"24107","39766","Economics"
"24108","39766","Engineering"
"24109","39766","Finance"
"24110","39766","KPIs"
"24111","39766","Machine Learning"
"24112","39766","Mathematics"
"24113","39766","PhD"
"24114","39766","Pipelines"
"24115","39766","Privacy"
"24116","39766","Python"
"24117","39766","R"
"24118","39766","Research"
"24119","39766","Security"
"24120","39766","SQL"
"24121","39766","Statistics"
"24122","39750","Airflow"
"24123","39750","AWS"
"24124","39750","Big Data"
"24125","39750","Diffusion models"
"24126","39750","Docker"
"24127","39750","Engineering"
"24128","39750","ETL"
"24129","39750","GANs"
"24130","39750","GCP"
"24131","39750","Git"
"24132","39750","Kubernetes"
"24133","39750","LLMs"
"24134","39750","Machine Learning"
"24135","39750","ML models"
"24136","39750","Pipelines"
"24137","39750","Prototyping"
"24138","39750","Python"
"24139","39750","PyTorch"
"24140","39750","Research"
"24141","39832","Agile"
"24142","39832","Data analysis"
"24143","39832","Data governance"
"24144","39832","Data management"
"24145","39832","Data quality"
"24146","39832","Data warehouse"
"24147","39832","Engineering"
"24148","39832","Research"
"24149","39832","Security"
"24150","39832","SQL"
"24151","39832","Testing"
"24152","39820","Big Data"
"24153","39820","Consulting"
"24154","39820","Data governance"
"24155","39820","Data management"
"24156","39820","DataOps"
"24157","39820","Data quality"
"24158","39820","Data Warehousing"
"24159","39820","ETL"
"24160","39820","Excel"
"24161","39820","Privacy"
"24162","39820","Python"
"24163","39820","SQL"
"24164","39820","Statistics"
"24165","39736","Data analysis"
"24166","39736","Data strategy"
"24167","39736","Engineering"
"24168","39736","PhD"
"24169","39736","Privacy"
"24170","39736","Python"
"24171","39736","SQL"
"24172","39736","Streaming"
"24173","39771","Agile"
"24174","39771","AWS"
"24175","39771","BERT"
"24176","39771","Big Data"
"24177","39771","Computer Science"
"24178","39771","Data analysis"
"24179","39771","Engineering"
"24180","39771","Git"
"24181","39771","HDFS"
"24182","39771","KPIs"
"24183","39771","Machine Learning"
"24184","39771","Mathematics"
"24185","39771","NLP"
"24186","39771","PhD"
"24187","39771","Predictive modeling"
"24188","39771","Python"
"24189","39771","Research"
"24190","39771","Scrum"
"24191","39771","Security"
"24192","39771","spaCy"
"24193","39771","Spark"
"24194","39771","SQL"
"24195","39771","Statistics"
"24196","39771","Streaming"
"24197","39771","Testing"
"24198","39783","AWS"
"24199","39783","Big Data"
"24200","39783","Clustering"
"24201","39783","Consulting"
"24202","39783","Finance"
"24203","39783","Machine Learning"
"24204","39783","Python"
"24205","39783","R"
"24206","39783","Redshift"
"24207","39783","Research"
"24208","39783","Spark"
"24209","39783","SQL"
"24210","39783","Statistics"
"24211","39775","Airflow"
"24212","39775","Big Data"
"24213","39775","Causal inference"
"24214","39775","Economics"
"24215","39775","Engineering"
"24216","39775","Flink"
"24217","39775","Genetics"
"24218","39775","Hadoop"
"24219","39775","Machine Learning"
"24220","39775","Mathematics"
"24221","39775","PhD"
"24222","39775","Physics"
"24223","39775","Python"
"24224","39775","R"
"24225","39775","Spark"
"24226","39775","SQL"
"24227","39775","Statistical modeling"
"24228","39775","Statistics"
"24229","39768","Big Data"
"24230","39768","Causal inference"
"24231","39768","Computer Science"
"24232","39768","Data analysis"
"24233","39768","Data Mining"
"24234","39768","Engineering"
"24235","39768","Machine Learning"
"24236","39768","Mathematics"
"24237","39768","PhD"
"24238","39768","Physics"
"24239","39768","Pipelines"
"24240","39768","Predictive modeling"
"24241","39768","Python"
"24242","39768","R"
"24243","39768","Research"
"24244","39768","SQL"
"24245","39768","Statistical modeling"
"24246","39768","Statistics"
"24247","39818","Data analysis"
"24248","39818","Data management"
"24249","39818","Finance"
"24250","39818","Spark"
"24251","39803","Airflow"
"24252","39803","BigQuery"
"24253","39803","Data warehouse"
"24254","39803","Genetics"
"24255","39803","Looker"
"24256","39803","PostgreSQL"
"24257","39803","Python"
"24258","39803","R"
"24259","39803","SQL"
"24260","39790","A/B testing"
"24261","39790","Airflow"
"24262","39790","Bayesian"
"24263","39790","Big Data"
"24264","39790","Clustering"
"24265","39790","Machine Learning"
"24266","39790","Mathematics"
"24267","39790","Pandas"
"24268","39790","Pipelines"
"24269","39790","PyTorch"
"24270","39790","Research"
"24271","39790","Scikit-learn"
"24272","39790","Spark"
"24273","39790","SQL"
"24274","39790","Statistics"
"24275","39790","TensorFlow"
"24276","39790","Testing"
"24277","39790","XGBoost"
"24278","39822","Autonomous Driving"
"24279","39822","C++"
"24280","39822","Computer Science"
"24281","39822","Computer Vision"
"24282","39822","Deep Learning"
"24283","39822","Distributed Systems"
"24284","39822","Engineering"
"24285","39822","Golang"
"24286","39822","Linux"
"24287","39822","Machine Learning"
"24288","39822","Python"
"24289","39822","Research"
"24290","39822","Rust"
"24291","39755","Classification"
"24292","39755","Data analysis"
"24293","39755","Data Mining"
"24294","39755","Machine Learning"
"24295","39755","ML models"
"24296","39755","NLP"
"24297","39755","NLTK"
"24298","39755","NumPy"
"24299","39755","Pandas"
"24300","39755","Pipelines"
"24301","39755","Privacy"
"24302","39755","Python"
"24303","39755","Scikit-learn"
"24304","39755","SciPy"
"24305","39793","Agile"
"24306","39793","Banking"
"24307","39793","Bayesian"
"24308","39793","Classification"
"24309","39793","Clustering"
"24310","39793","Data Analytics"
"24311","39793","Databricks"
"24312","39793","Deep Learning"
"24313","39793","Econometrics"
"24314","39793","Excel"
"24315","39793","Machine Learning"
"24316","39793","Market research"
"24317","39793","Mathematics"
"24318","39793","Model deployment"
"24319","39793","NLP"
"24320","39793","Predictive modeling"
"24321","39793","Python"
"24322","39793","R"
"24323","39793","Research"
"24324","39793","Spark"
"24325","39793","Statistics"
"24326","39793","Unstructured data"
"24327","39752","Business Intelligence"
"24328","39752","Computer Science"
"24329","39752","Data Analytics"
"24330","39752","Engineering"
"24331","39752","FiveTran"
"24332","39752","Power BI"
"24333","39752","Python"
"24334","39752","Snowflake"
"24335","39752","SQL"
"24336","39752","SSIS"
"24337","39751","Big Data"
"24338","39751","Classification"
"24339","39751","Data governance"
"24340","39751","Data quality"
"24341","39751","Git"
"24342","39751","Machine Learning"
"24343","39751","Python"
"24344","39751","R"
"24345","39751","R&D"
"24346","39751","SAS"
"24347","39751","Talend"
"24348","39751","Topic modeling"
"24349","39787","Python"
"24350","39811","AWS"
"24351","39811","Computer Science"
"24352","39811","Data Analytics"
"24353","39811","Data Mining"
"24354","39811","Engineering"
"24355","39811","Excel"
"24356","39811","GCP"
"24357","39811","Git"
"24358","39811","Google Cloud"
"24359","39811","Jira"
"24360","39811","Linux"
"24361","39811","Looker"
"24362","39811","Mathematics"
"24363","39811","Python"
"24364","39811","R"
"24365","39811","SQL"
"24366","39811","Statistics"
"24367","39811","STEM"
"24368","39811","Tableau"
"24369","39788","Machine Learning"
"24370","39788","Python"
"24371","39788","R"
"24372","39788","SQL"
"24373","39788","Statistics"
"24374","39788","Testing"
"24375","39825","AWS"
"24376","39825","Big Data"
"24377","39825","Computer Science"
"24378","39825","Data management"
"24379","39825","GCP"
"24380","39825","Git"
"24381","39825","LLMs"
"24382","39825","Machine Learning"
"24383","39825","Mathematics"
"24384","39825","NLP"
"24385","39825","PhD"
"24386","39825","Python"
"24387","39825","Research"
"24388","39825","Statistics"
"24389","39825","Unstructured data"
"24390","39720","AWS"
"24391","39720","Azure"
"24392","39720","BigQuery"
"24393","39720","Business Intelligence"
"24394","39720","Consulting"
"24395","39720","Data Analytics"
"24396","39720","Databricks"
"24397","39720","Dataflow"
"24398","39720","Data management"
"24399","39720","Dataproc"
"24400","39720","Econometrics"
"24401","39720","ELT"
"24402","39720","Engineering"
"24403","39720","Excel"
"24404","39720","Finance"
"24405","39720","GCP"
"24406","39720","Kubernetes"
"24407","39720","Machine Learning"
"24408","39720","Mathematics"
"24409","39720","Power BI"
"24410","39720","Python"
"24411","39720","QlikView"
"24412","39720","QuickSight"
"24413","39720","R"
"24414","39720","Redshift"
"24415","39720","Research"
"24416","39720","Robotics"
"24417","39720","RPA"
"24418","39720","SageMaker"
"24419","39720","SAS"
"24420","39720","SQL"
"24421","39720","SSIS"
"24422","39720","Statistics"
"24423","39720","STEM"
"24424","39720","Tableau"
"24425","39722","Agile"
"24426","39722","Architecture"
"24427","39722","Consulting"
"24428","39722","Data Analytics"
"24429","39722","Data strategy"
"24430","39722","Engineering"
"24431","39722","Machine Learning"
"24432","39722","Predictive modeling"
"24433","39722","Research"
"24434","39757","Classification"
"24435","39757","Clustering"
"24436","39757","Deep Learning"
"24437","39757","Engineering"
"24438","39757","NLP"
"24439","39757","PhD"
"24440","39757","Python"
"24441","39757","Research"
"24442","39757","Testing"
"24443","39845","Agile"
"24444","39845","APIs"
"24445","39845","Azure"
"24446","39845","Cassandra"
"24447","39845","Data pipelines"
"24448","39845","Engineering"
"24449","39845","ETL"
"24450","39845","MongoDB"
"24451","39845","NoSQL"
"24452","39845","Pipelines"
"24453","39845","Privacy"
"24454","39845","Python"
"24455","39845","Scrum"
"24456","39845","SQL"
"24457","39845","SSIS"
"24458","39845","Statistics"
"24459","39845","Streaming"
"24460","39845","Testing"
"24461","39845","T-SQL"
"24462","39718","AWS"
"24463","39718","Azure"
"24464","39718","BigQuery"
"24465","39718","Business Intelligence"
"24466","39718","Consulting"
"24467","39718","Data Analytics"
"24468","39718","Databricks"
"24469","39718","Dataflow"
"24470","39718","Data management"
"24471","39718","Dataproc"
"24472","39718","Econometrics"
"24473","39718","ELT"
"24474","39718","Engineering"
"24475","39718","Excel"
"24476","39718","Finance"
"24477","39718","GCP"
"24478","39718","Kubernetes"
"24479","39718","Machine Learning"
"24480","39718","Mathematics"
"24481","39718","Power BI"
"24482","39718","Python"
"24483","39718","QlikView"
"24484","39718","QuickSight"
"24485","39718","R"
"24486","39718","Redshift"
"24487","39718","Research"
"24488","39718","Robotics"
"24489","39718","RPA"
"24490","39718","SageMaker"
"24491","39718","SAS"
"24492","39718","SQL"
"24493","39718","SSIS"
"24494","39718","Statistics"
"24495","39718","STEM"
"24496","39718","Tableau"
"24497","39760","AWS"
"24498","39760","Blockchain"
"24499","39760","Clustering"
"24500","39760","Data pipelines"
"24501","39760","ELT"
"24502","39760","Engineering"
"24503","39760","ETL"
"24504","39760","GCP"
"24505","39760","Pipelines"
"24506","39760","Privacy"
"24507","39760","Python"
"24508","39760","Research"
"24509","39760","Streaming"
"24510","39760","TypeScript"
"24511","39724","Business Analytics"
"24512","39724","Consulting"
"24513","39724","Consulting firm"
"24514","39724","Data Analytics"
"24515","39724","Data visualization"
"24516","39724","Economics"
"24517","39724","Engineering"
"24518","39724","Machine Learning"
"24519","39724","Power BI"
"24520","39724","Python"
"24521","39724","R"
"24522","39724","SQL"
"24523","39724","Statistics"
"24524","39724","Tableau"
"24525","39749","Airflow"
"24526","39749","AWS"
"24527","39749","Azure"
"24528","39749","Computer Vision"
"24529","39749","Deep Learning"
"24530","39749","DevOps"
"24531","39749","Docker"
"24532","39749","Engineering"
"24533","39749","fastai"
"24534","39749","GCP"
"24535","39749","HuggingFace"
"24536","39749","Keras"
"24537","39749","Kubeflow"
"24538","39749","Kubernetes"
"24539","39749","Linux"
"24540","39749","Machine Learning"
"24541","39749","NLP"
"24542","39749","OpenAI"
"24543","39749","Pipelines"
"24544","39749","Python"
"24545","39749","PyTorch"
"24546","39749","Research"
"24547","39749","Robotics"
"24548","39749","Scikit-learn"
"24549","39749","TensorFlow"
"24550","39749","Weights & Biases"
"24551","39774","Agile"
"24552","39774","Architecture"
"24553","39774","Engineering"
"24554","39774","Excel"
"24555","39774","Machine Learning"
"24556","39774","Security"
"24557","39743","Chemistry"
"24558","39743","Classification"
"24559","39743","Data governance"
"24560","39743","Data management"
"24561","39743","Data quality"
"24562","39743","Data strategy"
"24563","39743","R"
"24564","39743","R&D"
"24565","39799","Data Analytics"
"24566","39799","Data quality"
"24567","39799","Genetics"
"24568","39799","Privacy"
"24569","39799","Security"
"24570","39799","Testing"
"24571","39834","AWS"
"24572","39834","Azure"
"24573","39834","Big Data"
"24574","39834","Computer Science"
"24575","39834","Data pipelines"
"24576","39834","Data quality"
"24577","39834","Data Warehousing"
"24578","39834","Engineering"
"24579","39834","ETL"
"24580","39834","GCP"
"24581","39834","Kafka"
"24582","39834","Pipelines"
"24583","39834","Python"
"24584","39834","Redshift"
"24585","39834","Scala"
"24586","39834","Security"
"24587","39834","Snowflake"
"24588","39834","Spark"
"24589","39834","SQL"
"24590","39762","Airflow"
"24591","39762","APIs"
"24592","39762","Azure"
"24593","39762","Big Data"
"24594","39762","Cassandra"
"24595","39762","CI/CD"
"24596","39762","Databricks"
"24597","39762","Docker"
"24598","39762","Engineering"
"24599","39762","Hadoop"
"24600","39762","HDFS"
"24601","39762","Kafka"
"24602","39762","Kubernetes"
"24603","39762","Linux"
"24604","39762","Machine Learning"
"24605","39762","Microservices"
"24606","39762","NoSQL"
"24607","39762","Oozie"
"24608","39762","Pipelines"
"24609","39762","Python"
"24610","39762","Spark"
"24611","39762","SQL"
"24612","39762","Testing"
"24613","39762","T-SQL"
"24614","39840","Computer Science"
"24615","39840","Data management"
"24616","39840","Data pipelines"
"24617","39840","Data quality"
"24618","39840","Data Warehousing"
"24619","39840","Economics"
"24620","39840","Engineering"
"24621","39840","Excel"
"24622","39840","Finance"
"24623","39840","Mathematics"
"24624","39840","Physics"
"24625","39840","Pipelines"
"24626","39840","Power BI"
"24627","39840","QuickSight"
"24628","39840","Redshift"
"24629","39840","SQL"
"24630","39840","Statistics"
"24631","39840","Tableau"
"24632","39741","Big Data"
"24633","39741","Data analysis"
"24634","39741","PhD"
"24635","39741","Physics"
"24636","39741","Python"
"24637","39741","Research"
"24638","39830","Agile"
"24639","39830","AWS"
"24640","39830","Computer Science"
"24641","39830","Engineering"
"24642","39830","ETL"
"24643","39830","Python"
"24644","39830","SQL"
"24645","39830","Streaming"
"24646","39830","Testing"
"24647","39815","Computer Science"
"24648","39815","Consulting"
"24649","39815","Data analysis"
"24650","39815","Economics"
"24651","39815","Engineering"
"24652","39815","Excel"
"24653","39815","Mathematics"
"24654","39815","SQL"
"24655","39815","Statistics"
"24656","39815","Streaming"
"24657","39815","Tableau"
"24658","39737","Agile"
"24659","39737","Architecture"
"24660","39737","AWS"
"24661","39737","Azure"
"24662","39737","Big Data"
"24663","39737","Data Analytics"
"24664","39737","Data pipelines"
"24665","39737","DevOps"
"24666","39737","ELT"
"24667","39737","Engineering"
"24668","39737","ETL"
"24669","39737","Excel"
"24670","39737","GCP"
"24671","39737","Pipelines"
"24672","39737","Power BI"
"24673","39737","PySpark"
"24674","39737","Python"
"24675","39737","Qlik"
"24676","39737","Security"
"24677","39737","Spark"
"24678","39737","SQL"
"24679","39737","Streaming"
"24680","39737","Tableau"
"24681","39798","Credit risk"
"24682","39798","Data analysis"
"24683","39798","Data quality"
"24684","39798","DB2"
"24685","39798","Excel"
"24686","39798","Linux"
"24687","39798","Python"
"24688","39798","SAS"
"24689","39798","Security"
"24690","39798","Shell scripting"
"24691","39798","SQL"
"24692","39798","Tableau"
"24693","39785","Agile"
"24694","39785","AWS"
"24695","39785","Big Data"
"24696","39785","Business Intelligence"
"24697","39785","Computer Science"
"24698","39785","Data analysis"
"24699","39785","Data Analytics"
"24700","39785","Economics"
"24701","39785","EDA"
"24702","39785","Engineering"
"24703","39785","Industrial"
"24704","39785","Machine Learning"
"24705","39785","Mathematics"
"24706","39785","PhD"
"24707","39785","Python"
"24708","39785","QuickSight"
"24709","39785","R"
"24710","39785","SAS"
"24711","39785","SQL"
"24712","39785","Statistics"
"24713","39770","Agile"
"24714","39770","AWS"
"24715","39770","Azure"
"24716","39770","Computer Science"
"24717","39770","Data Analytics"
"24718","39770","Engineering"
"24719","39770","GCP"
"24720","39770","Google Cloud"
"24721","39770","Looker"
"24722","39770","Machine Learning"
"24723","39770","Mathematics"
"24724","39770","Power BI"
"24725","39770","Python"
"24726","39770","QlikView"
"24727","39770","R"
"24728","39770","SQL"
"24729","39770","Statistics"
"24730","39770","Tableau"
"24731","39758","Airflow"
"24732","39758","AWS"
"24733","39758","Distributed Systems"
"24734","39758","Docker"
"24735","39758","DynamoDB"
"24736","39758","Engineering"
"24737","39758","Finance"
"24738","39758","FinTech"
"24739","39758","Flink"
"24740","39758","Kafka"
"24741","39758","Kubernetes"
"24742","39758","MariaDB"
"24743","39758","Open Source"
"24744","39758","PostgreSQL"
"24745","39758","Privacy"
"24746","39758","Python"
"24747","39758","Spark"
"24748","39758","Terraform"
"24749","39732","Agile"
"24750","39732","Computer Science"
"24751","39732","Engineering"
"24752","39732","Industrial"
"24753","39732","ISO 27001"
"24754","39732","Jira"
"24755","39732","Machine Learning"
"24756","39732","Scrum"
"24757","39732","Security"
"24758","39732","TDD"
"24759","39732","Testing"
"24760","39814","Data analysis"
"24761","39814","Data Mining"
"24762","39814","Excel"
"24763","39814","Oracle"
"24764","39814","QlikView"
"24765","39814","Research"
"24766","39814","Security"
"24767","39814","Statistics"
"24768","39747","Deep Learning"
"24769","39747","Elasticsearch"
"24770","39747","Engineering"
"24771","39747","Feature engineering"
"24772","39747","Keras"
"24773","39747","LLMs"
"24774","39747","Machine Learning"
"24775","39747","NLP"
"24776","39747","NumPy"
"24777","39747","PyTorch"
"24778","39747","Research"
"24779","39747","SageMaker"
"24780","39747","spaCy"
"24781","39747","TensorFlow"
"24782","39747","Transformers"
"24783","39829","Agile"
"24784","39829","Computer Science"
"24785","39829","Linux"
"24786","39829","Oracle"
"24787","39829","Python"
"24788","39829","Scala"
"24789","39829","SDLC"
"24790","39829","Shell scripting"
"24791","39829","Streaming"
"24792","39829","VR"
"24793","39829","Vue"
"24794","39778","A/B testing"
"24795","39778","BigQuery"
"24796","39778","Computer Science"
"24797","39778","Data pipelines"
"24798","39778","Data Studio"
"24799","39778","Data visualization"
"24800","39778","Economics"
"24801","39778","Engineering"
"24802","39778","Mathematics"
"24803","39778","Pipelines"
"24804","39778","Python"
"24805","39778","R"
"24806","39778","SQL"
"24807","39778","Statistical modeling"
"24808","39778","Statistics"
"24809","39778","Streaming"
"24810","39778","Tableau"
"24811","39778","Testing"
"24812","39723","Architecture"
"24813","39723","Banking"
"24814","39723","Business Intelligence"
"24815","39723","Computer Science"
"24816","39723","Consulting"
"24817","39723","Economics"
"24818","39723","Engineering"
"24819","39723","Finance"
"24820","39723","Mathematics"
"24821","39723","PhD"
"24822","39723","Research"
"24823","39723","Statistics"
"24824","39719","Agile"
"24825","39719","AWS"
"24826","39719","Azure"
"24827","39719","Business Intelligence"
"24828","39719","Consulting"
"24829","39719","Data Analytics"
"24830","39719","Data governance"
"24831","39719","Econometrics"
"24832","39719","Engineering"
"24833","39719","ETL"
"24834","39719","Excel"
"24835","39719","Finance"
"24836","39719","GCP"
"24837","39719","Machine Learning"
"24838","39719","Mathematics"
"24839","39719","ML models"
"24840","39719","Power BI"
"24841","39719","Python"
"24842","39719","QlikView"
"24843","39719","R"
"24844","39719","Research"
"24845","39719","Robotics"
"24846","39719","RPA"
"24847","39719","SAS"
"24848","39719","SQL"
"24849","39719","Statistics"
"24850","39719","STEM"
"24851","39719","Tableau"
"24852","39719","Testing"
"24853","39745","Causal inference"
"24854","39745","Computer Science"
"24855","39745","Engineering"
"24856","39745","ICLR"
"24857","39745","ICML"
"24858","39745","Machine Learning"
"24859","39745","Mathematics"
"24860","39745","NeurIPS"
"24861","39745","Physics"
"24862","39745","Python"
"24863","39745","PyTorch"
"24864","39745","R"
"24865","39745","Research"
"24866","39745","Scikit-learn"
"24867","39745","Streaming"
"24868","39745","TensorFlow"
"24869","39800","Agile"
"24870","39800","Ansible"
"24871","39800","Architecture"
"24872","39800","AWS"
"24873","39800","Azure"
"24874","39800","Big Data"
"24875","39800","Business Intelligence"
"24876","39800","DevOps"
"24877","39800","Docker"
"24878","39800","GCP"
"24879","39800","Git"
"24880","39800","GitHub"
"24881","39800","Google Cloud"
"24882","39800","Kubernetes"
"24883","39800","Python"
"24884","39800","Scala"
"24885","39800","Snowflake"
"24886","39800","Spark"
"24887","39800","SQL"
"24888","39721","Agile"
"24889","39721","Architecture"
"24890","39721","Consulting"
"24891","39721","Data Analytics"
"24892","39721","Data strategy"
"24893","39721","Engineering"
"24894","39721","Machine Learning"
"24895","39721","Predictive modeling"
"24896","39721","Research"
"24897","39706","Engineering"
"24898","39706","Jira"
"24899","39706","Mathematics"
"24900","39706","Prototyping"
"24901","39706","VR"
"24902","39672","CX"
"24903","39672","Data management"
"24904","39672","Economics"
"24905","39672","Finance"
"24906","39672","Privacy"
"24907","39716","AWS"
"24908","39716","Azure"
"24909","39716","Big Data"
"24910","39716","Business Intelligence"
"24911","39716","ELT"
"24912","39716","ETL"
"24913","39716","GCP"
"24914","39716","Informatica"
"24915","39716","SQL"
"24916","39716","SSIS"
"24917","39716","Talend"
"24918","39700","APIs"
"24919","39700","Architecture"
"24920","39700","AWS"
"24921","39700","Data Analytics"
"24922","39700","Data pipelines"
"24923","39700","Data quality"
"24924","39700","Engineering"
"24925","39700","GCP"
"24926","39700","Node.js"
"24927","39700","Pipelines"
"24928","39700","Python"
"24929","39700","Scala"
"24930","39700","Spark"
"24931","39700","Streaming"
"24932","39670","Architecture"
"24933","39670","Azure"
"24934","39670","Business Intelligence"
"24935","39670","Power BI"
"24936","39730","Agile"
"24937","39730","Airflow"
"24938","39730","APIs"
"24939","39730","Architecture"
"24940","39730","Data management"
"24941","39730","DataOps"
"24942","39730","Data pipelines"
"24943","39730","Data strategy"
"24944","39730","Data visualization"
"24945","39730","Data warehouse"
"24946","39730","Engineering"
"24947","39730","Excel"
"24948","39730","Machine Learning"
"24949","39730","Matillion"
"24950","39730","Model design"
"24951","39730","Pipelines"
"24952","39730","Power BI"
"24953","39730","Python"
"24954","39730","Security"
"24955","39730","Snowflake"
"24956","39730","SQL"
"24957","39730","Tableau"
"24958","39673","Bayesian"
"24959","39673","Computer Science"
"24960","39673","Data Analytics"
"24961","39673","Databricks"
"24962","39673","Data pipelines"
"24963","39673","Data visualization"
"24964","39673","Economics"
"24965","39673","Engineering"
"24966","39673","Mathematics"
"24967","39673","Monte Carlo"
"24968","39673","NumPy"
"24969","39673","Pandas"
"24970","39673","Physics"
"24971","39673","Pipelines"
"24972","39673","PySpark"
"24973","39673","Python"
"24974","39673","Scikit-learn"
"24975","39673","SQL"
"24976","39673","Statistics"
"24977","39673","Tableau"
"24978","39673","Testing"
"24979","39665","Architecture"
"24980","39665","AWS"
"24981","39665","Deep Learning"
"24982","39665","ECS"
"24983","39665","Engineering"
"24984","39665","Feature engineering"
"24985","39665","HuggingFace"
"24986","39665","Lambda"
"24987","39665","Machine Learning"
"24988","39665","ML models"
"24989","39665","Pipelines"
"24990","39665","PyTorch"
"24991","39665","SageMaker"
"24992","39665","Scikit-learn"
"24993","39665","Terraform"
"24994","39665","XGBoost"
"24995","39643","Banking"
"24996","39643","Big Data"
"24997","39643","Clustering"
"24998","39643","Computer Science"
"24999","39643","Consulting"
"25000","39643","Data analysis"
"25001","39643","Data Analytics"
"25002","39643","Data Mining"
"25003","39643","Deep Learning"
"25004","39643","Economics"
"25005","39643","Engineering"
"25006","39643","Machine Learning"
"25007","39643","Mathematics"
"25008","39643","PhD"
"25009","39643","Power BI"
"25010","39643","PySpark"
"25011","39643","Python"
"25012","39643","R"
"25013","39643","R&D"
"25014","39643","Research"
"25015","39643","Spark"
"25016","39643","SQL"
"25017","39643","Statistics"
"25018","39643","Tableau"
"25019","39681","APIs"
